id,category,query1,query2,label
377,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,小孩子得了支原体肺炎会传染吗？,0
379,支原体肺炎,你家小孩子得了支原体肺炎怎么办？,支原体肺炎能治好吗？,0
381,支原体肺炎,如何正规治疗小儿支原体肺炎,正规治疗小儿支原体肺炎怎么治？,1
383,支原体肺炎,如何正规治疗小儿支原体肺炎,小儿支原体肺炎症状有哪些？,0
384,支原体肺炎,如何正规治疗小儿支原体肺炎,小儿支原体肺炎如何预防？,0
385,支原体肺炎,支原体肺炎的症状及治疗方法是什么,支原体肺炎有什么症状治疗支原体肺炎的方法有哪些?,1
386,支原体肺炎,支原体肺炎的症状及治疗方法是什么,支原体肺炎有哪些症状有什么治疗方法？,1
387,支原体肺炎,支原体肺炎的症状及治疗方法是什么,肺炎衣原体与肺炎支原体有什么区别？,0
388,支原体肺炎,支原体肺炎的症状及治疗方法是什么,肺炎支原体培养及药敏的检验单怎么看？,0
389,支原体肺炎,支原体肺炎的症状及治疗方法是什么,小儿支原体与小儿支原体肺炎相同吗？,0
390,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染的症状是什么？,1
392,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染多久能好？,0
394,支原体肺炎,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染用什么方法治疗？,0
395,支原体肺炎,肺炎支原体肺炎怎么治疗,怎么治疗肺炎支原体肺炎？,1
396,支原体肺炎,肺炎支原体肺炎怎么治疗,肺炎支原体肺炎如何治疗？,1
397,支原体肺炎,肺炎支原体肺炎怎么治疗,支原体肺炎表现有哪些？,0
398,支原体肺炎,肺炎支原体肺炎怎么治疗,支原体肺炎可以自愈吗？,0
399,支原体肺炎,肺炎支原体肺炎怎么治疗,肺炎支原体感染症状是什么？,0
400,支原体肺炎,支原体肺炎要怎么诊断检查,怎么诊断检查支原体肺炎？,1
401,支原体肺炎,支原体肺炎要怎么诊断检查,怎么能诊断检查出支原体肺炎？,1
403,支原体肺炎,支原体肺炎要怎么诊断检查,支原体肺炎抽血检查要空腹吗？,0
404,支原体肺炎,支原体肺炎要怎么诊断检查,如何看支原体肺炎检查报告？,0
405,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,顺尔宁能不能治疗支原体肺炎？,1
406,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,治疗支原体肺炎可以用顺尔宁吗？,1
407,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,顺尔宁有什么副作用？,0
409,支原体肺炎,请问顺尔宁能治疗支原体肺炎吗,治疗支原体肺炎的方法有哪些?,0
410,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎的症状有哪些？,1
411,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎症状是什么？,1
412,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎怎么治？,0
413,支原体肺炎,小儿支原体肺炎有什么症状,小儿支原体肺炎怎么办？,0
414,支原体肺炎,小儿支原体肺炎有什么症状,什么是肺炎支原体感染？,0
415,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧如何是好？,1
416,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧怎么处理？,1
417,支原体肺炎,肺炎支原体发高烧怎么办,请问支原体感染有什么症状？,0
418,支原体肺炎,肺炎支原体发高烧怎么办,发高烧肺炎支原体感染怎么治疗？,0
419,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发烧几天？,0
420,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧如何处理？,1
421,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧不退该怎么做？,1
422,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧严重吗？,0
423,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧能吃退烧药吗？,0
425,支原体肺炎,肺炎支原体弱阳性怎么治疗最佳,怎么治疗肺炎支原体弱阳性最好？,1
426,支原体肺炎,肺炎支原体弱阳性怎么治疗最佳,如何治肺炎支原体弱阳性效果好？,1
427,支原体肺炎,肺炎支原体弱阳性怎么治疗最佳,肺炎支原体弱阳性是什么意思？,0
428,支原体肺炎,肺炎支原体弱阳性怎么治疗最佳,肺炎支原体弱阳性有什么症状？,0
429,支原体肺炎,肺炎支原体弱阳性怎么治疗最佳,肺炎支原体弱阳性能治愈吗？,0
430,支原体肺炎,小儿支原体肺炎的复查咨询,小儿支原体肺炎需要复查吗？,1
431,支原体肺炎,小儿支原体肺炎的复查咨询,小儿支原体肺炎有必要复查吗？,1
432,支原体肺炎,小儿支原体肺炎的复查咨询,小儿支原体肺炎必须输液吗？,0
434,支原体肺炎,小儿支原体肺炎的复查咨询,支原体肺炎怎么检查呢？,0
435,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,儿童支原体肺炎需要吃阿奇霉素几个疗程？,1
436,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,儿童支原体肺炎吃几个疗程的阿奇霉素能好？,1
437,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,支原体肺炎吃阿奇霉素有副作用吗？,0
438,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,小孩支原体肺炎对阿奇霉素有依赖吗？,0
441,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,治疗儿童支原体肺炎阿奇霉素要吃几个疗程药？,1
443,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,儿童支原体肺炎吃阿奇霉素过量了怎么办？,0
444,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,儿童支原体肺炎吃什么药好？,0
446,支原体肺炎,5岁宝宝支原体肺炎咳嗽厉害，不发烧,5岁宝宝支原体肺炎咳嗽厉害，不发烧如何是好？,1
447,支原体肺炎,5岁宝宝支原体肺炎咳嗽厉害，不发烧,五岁宝宝咳嗽支原体肺炎吃什么药呢？,0
448,支原体肺炎,5岁宝宝支原体肺炎咳嗽厉害，不发烧,宝宝发烧肺炎支原体是阳性怎么办？,0
450,支原体肺炎,小儿支原体肺炎吃莫西沙星吗？,支原体感染可以吃莫西沙星片吗?,1
451,支原体肺炎,小儿支原体肺炎吃莫西沙星吗？,小儿支原体肺炎能否吃莫西沙星？,1
452,支原体肺炎,小儿支原体肺炎吃莫西沙星吗？,小儿支原体肺炎有什么症状呢？,0
454,支原体肺炎,小儿支原体肺炎吃莫西沙星吗？,小儿支原体肺炎难治吗？,0
455,支原体肺炎,小儿支原体肺炎的治疗方法及治疗周期,"小儿支原体肺炎一般如何医治,多长时间能好？",1
456,支原体肺炎,小儿支原体肺炎的治疗方法及治疗周期,小儿支原体肺炎怎么治需要治疗多长时间？,1
458,支原体肺炎,小儿支原体肺炎的治疗方法及治疗周期,小儿支原体肺炎有什么症状呢？,0
459,支原体肺炎,小儿支原体肺炎的治疗方法及治疗周期,小儿支原体肺炎传染吗？,0
460,支原体肺炎,孩子支原体肺炎治好以后会复发吗,小孩得支原体肺炎好了会复发吗？,1
461,支原体肺炎,孩子支原体肺炎治好以后会复发吗,小孩得支原体肺炎治愈后还复发吗？,1
462,支原体肺炎,孩子支原体肺炎治好以后会复发吗,小孩支原体肺炎怎么办？,0
463,支原体肺炎,孩子支原体肺炎治好以后会复发吗,儿童支原体肺炎会传染吗？,0
464,支原体肺炎,孩子支原体肺炎治好以后会复发吗,孩子支原体肺炎好了后如何增加营养？,0
465,支原体肺炎,衣原体肺炎和支原体肺炎哪个严重,支原体肺炎和衣原体肺炎哪个比较严重？,1
466,支原体肺炎,衣原体肺炎和支原体肺炎哪个严重,支原体肺炎和衣原体肺炎哪一种严重些？,1
467,支原体肺炎,衣原体肺炎和支原体肺炎哪个严重,支原体和衣原体是怎么感染的？,0
468,支原体肺炎,衣原体肺炎和支原体肺炎哪个严重,支原体感染和衣原体感染有什么区别？,0
469,支原体肺炎,衣原体肺炎和支原体肺炎哪个严重,儿童支原体衣原体感染的症状是什么？,0
470,支原体肺炎,小儿支原体肺炎怎么样治疗,小儿支原体肺炎如何治疗？,1
472,支原体肺炎,小儿支原体肺炎怎么样治疗,小儿支原体肺炎严重吗？,0
475,支原体肺炎,太儿欣罗红霉素干混悬剂怎么吃,太儿欣罗红霉素干混悬剂用法用量是什么？,1
476,支原体肺炎,太儿欣罗红霉素干混悬剂怎么吃,如何服用太儿欣罗红霉素干混悬剂？,1
477,支原体肺炎,太儿欣罗红霉素干混悬剂怎么吃,常吃太儿欣罗红霉素干混悬剂有什么样的副作用？,0
478,支原体肺炎,太儿欣罗红霉素干混悬剂怎么吃,六个月宝宝吃太儿欣罗红霉素吐了正常吗？,0
479,支原体肺炎,太儿欣罗红霉素干混悬剂怎么吃,罗红霉素对小孩眼睛有刺激吗？,0
480,支原体肺炎,治疗支原体肺炎哪种药为首选,治疗支原体肺炎首选哪种药为好？,1
482,支原体肺炎,治疗支原体肺炎哪种药为首选,治疗支原体肺炎的方法有哪些?,0
484,支原体肺炎,治疗支原体肺炎哪种药为首选,支原体肺炎会发生病变吗？,0
485,支原体肺炎,小儿支原体肺炎咳嗽吃什么药好,小儿支原体肺炎咳嗽该吃什么药？,1
486,支原体肺炎,小儿支原体肺炎咳嗽吃什么药好,小儿支原体肺炎咳嗽吃什么药有效？,1
487,支原体肺炎,小儿支原体肺炎咳嗽吃什么药好,小儿支原体肺炎咳嗽怎么办？,0
488,支原体肺炎,小儿支原体肺炎咳嗽吃什么药好,小儿支原体肺炎咳嗽的病因是什么？,0
489,支原体肺炎,小儿支原体肺炎咳嗽吃什么药好,小儿支原体肺炎咳嗽怎么治？,0
490,支原体肺炎,支原体肺炎吃什么药好?,支原体肺炎吃什么药管用?,1
491,支原体肺炎,支原体肺炎吃什么药好?,支原体肺炎适宜服用什么药?,1
492,支原体肺炎,支原体肺炎吃什么药好?,支原体肺炎怎么治?,0
493,支原体肺炎,支原体肺炎吃什么药好?,支原体肺炎有哪些症状?,0
494,支原体肺炎,支原体肺炎吃什么药好?,支原体肺炎有潜伏期吗?,0
495,支原体肺炎,如何缓解小儿支原体肺炎引起的咳嗽？,缓解小儿支原体肺炎引起的咳嗽有什么方法？,1
496,支原体肺炎,如何缓解小儿支原体肺炎引起的咳嗽？,怎么缓解小儿支原体肺炎引起的咳嗽？,1
497,支原体肺炎,如何缓解小儿支原体肺炎引起的咳嗽？,小儿支原体肺炎会引发咳嗽吗？,0
498,支原体肺炎,如何缓解小儿支原体肺炎引起的咳嗽？,小儿支原体肺炎有哪些症状？,0
499,支原体肺炎,如何缓解小儿支原体肺炎引起的咳嗽？,如何治疗小儿支原体肺炎？,0
500,支原体肺炎,支原体肺炎一定会得哮喘吗,支原体肺炎是不是一定会得哮喘？,1
503,支原体肺炎,支原体肺炎一定会得哮喘吗,哮喘被误诊成支原体肺炎的原因是什么？,0
507,支原体肺炎,婴幼儿支原体肺炎感染能治好吗,肺炎支原体感染的症状是什么？,0
508,支原体肺炎,婴幼儿支原体肺炎感染能治好吗,宝宝支原体肺炎感染有什么方法治疗？,0
510,支原体肺炎,什么是支原体小儿肺炎？,如何定义支原体小儿肺炎？,1
512,支原体肺炎,什么是支原体小儿肺炎？,支原体小儿肺炎有哪些症状？,0
513,支原体肺炎,什么是支原体小儿肺炎？,怎么治疗支原体小儿肺炎？,0
515,支原体肺炎,婴儿吃阿奇霉素会引起吐奶吗？,婴儿吃阿奇霉素造成吐奶吗？,1
516,支原体肺炎,婴儿吃阿奇霉素会引起吐奶吗？,吃阿奇霉素会导致宝宝吐奶吗？,1
517,支原体肺炎,婴儿吃阿奇霉素会引起吐奶吗？,阿奇霉素适合什么人群服用？,0
518,支原体肺炎,婴儿吃阿奇霉素会引起吐奶吗？,婴儿吃阿奇霉素会有什么不良反应吗？,0
519,支原体肺炎,婴儿吃阿奇霉素会引起吐奶吗？,阿奇霉素能治好小儿支原体肺炎吗？,0
520,支原体肺炎,宝宝是否得了新生儿支原体肺炎？,怎么确定宝宝得了肺炎支原体？,1
521,支原体肺炎,宝宝是否得了新生儿支原体肺炎？,如何诊断宝宝得了肺炎支原体？,1
522,支原体肺炎,宝宝是否得了新生儿支原体肺炎？,婴儿支原体肺炎的症状有哪些？,0
523,支原体肺炎,宝宝是否得了新生儿支原体肺炎？,宝宝支原体肺炎怎么治疗？,0
524,支原体肺炎,宝宝是否得了新生儿支原体肺炎？,宝宝得了肺炎，为什么要查衣原体和支原体？,0
525,支原体肺炎,小儿支原体肺炎能用中医治疗吗？,中医能否医治小儿支原体肺炎？,1
526,支原体肺炎,小儿支原体肺炎能用中医治疗吗？,小儿支原体肺炎可以通过中医治疗吗？,1
527,支原体肺炎,小儿支原体肺炎能用中医治疗吗？,小儿支原体肺炎有哪些治疗方法？,0
528,支原体肺炎,小儿支原体肺炎能用中医治疗吗？,小儿支原体肺炎是什么病？,0
529,支原体肺炎,小儿支原体肺炎能用中医治疗吗？,小儿支原体肺炎饮食需要注意什么？,0
530,支原体肺炎,造成小儿支原体肺炎的原因有哪些？,小儿支原体肺炎的病因是什么？,1
533,支原体肺炎,造成小儿支原体肺炎的原因有哪些？,小儿支原体肺炎吃什么药效果好？,0
534,支原体肺炎,造成小儿支原体肺炎的原因有哪些？,小儿肺炎支原体严重吗？,0
535,支原体肺炎,小儿支原体肺炎饮食需要注意什么？,小儿支原体肺炎饮食上有什么需要注意的？,1
536,支原体肺炎,小儿支原体肺炎饮食需要注意什么？,小儿支原体肺炎饮食的注意事项是什么？,1
537,支原体肺炎,小儿支原体肺炎饮食需要注意什么？,小儿支原体肺炎有哪些症状？,0
539,支原体肺炎,小儿支原体肺炎饮食需要注意什么？,小儿支原体肺炎能根治吗？,0
540,支原体肺炎,小儿支原体肺炎食疗是怎么样的？,小儿支原体肺炎如何食疗？,1
541,支原体肺炎,小儿支原体肺炎食疗是怎么样的？,小儿支原体肺炎有什么食疗办法？,1
542,支原体肺炎,小儿支原体肺炎食疗是怎么样的？,小儿支原体肺炎饮食需要注意什么？,0
543,支原体肺炎,小儿支原体肺炎食疗是怎么样的？,小儿支原体肺炎有什么症状？,0
544,支原体肺炎,小儿支原体肺炎食疗是怎么样的？,小儿支原体肺炎能吃什么药？,0
545,支原体肺炎,小儿支原体肺炎护理需要注意什么？,小儿支原体肺炎护理期间有什么需要注意？,1
546,支原体肺炎,小儿支原体肺炎护理需要注意什么？,小儿支原体肺炎护理有什么注意事项？,1
547,支原体肺炎,小儿支原体肺炎护理需要注意什么？,小儿肺炎支原体阳性输液几天能康复？,0
548,支原体肺炎,小儿支原体肺炎护理需要注意什么？,小儿支原体肺炎治愈标准是什么？,0
549,支原体肺炎,小儿支原体肺炎护理需要注意什么？,支原体肺炎治愈后会复发吗？,0
550,支原体肺炎,小儿支原体肺炎的治疗方法有哪些？,小儿支原体肺炎有什么治疗方法？,1
551,支原体肺炎,小儿支原体肺炎的治疗方法有哪些？,小儿支原体肺炎的治疗方法是什么？,1
553,支原体肺炎,小儿支原体肺炎的治疗方法有哪些？,如何诊断小儿支原体肺炎？,0
554,支原体肺炎,小儿支原体肺炎的治疗方法有哪些？,小儿支原体肺炎吃什么食物合适？,0
